10,110817960,2021-01-28T19:20:39.000Z,['1354872031351865344'],"{'annotations': [{'start': 0, 'end': 1, 'probability': 0.5744, 'type': 'Other', 'normalized_text': 'Ny'}], 'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/tfnTNQiSW1', 'expanded_url': 'https://community.dataportal.se/', 'display_url': 'community.dataportal.se'}]}",1354872031351865344,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App,Ny community! https://t.co/tfnTNQiSW1
11,21385090,2020-11-12T11:29:29.000Z,['1326849592156098560'],"{'urls': [{'start': 166, 'end': 189, 'url': 'https://t.co/IXWdD0N2OW', 'expanded_url': 'https://www.dataportal.se/', 'display_url': 'dataportal.se'}]}",1326849592156098560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,"DIGG kommer innan årsslutet lansera verktyg för att publicera öppen data, inkl terminologier, i en dataportal. (DATAPORTAL är ett fantastiskt elektroartist-namn btw)
https://t.co/IXWdD0N2OW"
12,849262502051540992,2020-11-09T14:30:09.000Z,['1325807895825494016'],"{'urls': [{'start': 189, 'end': 212, 'url': 'https://t.co/RAzLTfpCtd', 'expanded_url': 'https://www.dataportal.se/sv/nyheter/3381/nu-finns-api-er-pa-sveriges-dataportal', 'display_url': 'dataportal.se/sv/nyheter/338…'}, {'start': 213, 'end': 236, 'url': 'https://t.co/SW97CAnzac', 'expanded_url': 'https://twitter.com/oppnadata_psi/status/1325807895825494016/photo/1', 'display_url': 'pic.twitter.com/SW97CAnzac', 'media_key': '3_1325807891564163072'}]}",1325807895825494016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"API:er skapar förutsättningar för ett samskapande mellan offentlig förvaltning, medborgare och den privata sektorn. Nu kan du hitta och publicera API:er på Sveriges dataportal💫 Läs mer på: https://t.co/RAzLTfpCtd https://t.co/SW97CAnzac"
13,28977327,2020-11-09T11:45:08.000Z,['1325766369921601538'],"{'hashtags': [{'start': 167, 'end': 188, 'tag': 'informationssäkerhet'}, {'start': 189, 'end': 193, 'tag': 'RCR'}], 'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/bVjbi8zlvn', 'expanded_url': 'https://www.dataportal.se/sv/datasets/238_35352/verksamhetskritiska-system', 'display_url': 'dataportal.se/sv/datasets/23…', 'status': 200, 'unwound_url': 'https://www.dataportal.se/sv/datasets/238_35352/verksamhetskritiska-system'}]}",1325766369921601538,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,"Jag undrar vad som drivit Lidingö stad att släppa just denna data på dataportalen? Med tanke på ökad hotbild är det kanske inte helt i tiden? https://t.co/bVjbi8zlvn

#informationssäkerhet #RCR"
14,849262502051540992,2020-09-28T20:27:22.000Z,['1310677502541561860'],"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/rBRY181cmH', 'expanded_url': 'http://xn--ppnadata-m4a.se', 'display_url': 'öppnadata.se'}, {'start': 150, 'end': 173, 'url': 'https://t.co/dQSz84nJpT', 'expanded_url': 'http://dataportal.se', 'display_url': 'dataportal.se'}, {'start': 177, 'end': 200, 'url': 'https://t.co/s1DvXBpnpM', 'expanded_url': 'https://www.dataportal.se/sv/artiklar/3237/digg-lanserar-sveriges-nya-dataportal', 'display_url': 'dataportal.se/sv/artiklar/32…'}, {'start': 201, 'end': 224, 'url': 'https://t.co/TpOcoV0gC1', 'expanded_url': 'https://twitter.com/oppnadata_psi/status/1310677502541561860/photo/1', 'display_url': 'pic.twitter.com/TpOcoV0gC1', 'media_key': '3_1310677497923723266'}]}",1310677502541561860,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for iPhone,"Sverige får en ny nationell dataportal med nytt namn och ny grafisk profil. Samtidigt blir det en ny webbadress, då https://t.co/rBRY181cmH byts till https://t.co/dQSz84nJpT. 
 https://t.co/s1DvXBpnpM https://t.co/TpOcoV0gC1"
15,3165965897,2020-09-25T10:54:01.000Z,['1309446048948064257'],"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/O5EXhlDoNI', 'expanded_url': 'https://www.dataportal.se/', 'display_url': 'dataportal.se', 'images': [{'url': 'https://pbs.twimg.com/news_img/1531301788791750656/ES83v6_j?format=png&name=orig', 'width': 150, 'height': 150}, {'url': 'https://pbs.twimg.com/news_img/1531301788791750656/ES83v6_j?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Sveriges dataportal', 'description': 'Sveriges nationella dataportal för att hitta, utforska och använda data från offentlig och privat sektor', 'unwound_url': 'https://www.dataportal.se/'}]}",1309446048948064257,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",TweetDeck,Ruotsin kansallinen avoimen datan portaali on uusittu. Käy katsomassa ja anna vaikka palautetta. https://t.co/O5EXhlDoNI
16,849262502051540992,2020-09-09T20:01:34.000Z,['1303785640983756800'],"{'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/GnyjfsP0dJ', 'expanded_url': 'https://www.dataportal.se/sv/artiklar/3203/sa-kraftsamlar-scb-pa-dataportalse', 'display_url': 'dataportal.se/sv/artiklar/32…', 'status': 404, 'unwound_url': 'https://www.dataportal.se/sv/artiklar/3203/sa-kraftsamlar-scb-pa-dataportalse'}]}",1303785640983756800,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,Statistikmyndigheten SCB har statistik över det mesta. Nyligen har SCB publicerat över 4000 datamängder med öppna data på Sveriges nationella dataportal – och fler är på väg. https://t.co/GnyjfsP0dJ
17,313308546,2020-08-12T07:46:30.000Z,['1293453792520941569'],"{'annotations': [{'start': 64, 'end': 89, 'probability': 0.6662, 'type': 'Other', 'normalized_text': 'Energimarknadsinspektionen'}, {'start': 256, 'end': 264, 'probability': 0.4713, 'type': 'Other', 'normalized_text': 'öppnadata'}], 'hashtags': [{'start': 233, 'end': 242, 'tag': 'opendata'}, {'start': 243, 'end': 253, 'tag': 'smartcity'}, {'start': 255, 'end': 265, 'tag': 'öppnadata'}], 'urls': [{'start': 209, 'end': 232, 'url': 'https://t.co/UzsCuxIBhR', 'expanded_url': 'http://dataportalen.se', 'display_url': 'dataportalen.se'}]}",1293453792520941569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sharpspring,Thinking about changing your electricity supplier? Our customer Energimarknadsinspektionen has now made it easier to get an overview of how much different suppliers charge you. 2 new datasets are available at https://t.co/UzsCuxIBhR #opendata #smartcity  #öppnadata
18,313308546,2020-04-20T08:33:23.000Z,['1252153375413669889'],"{'hashtags': [{'start': 201, 'end': 210, 'tag': 'opendata'}, {'start': 211, 'end': 225, 'tag': 'COVID19SWEDEN'}, {'start': 226, 'end': 234, 'tag': 'COVID19'}, {'start': 235, 'end': 245, 'tag': 'oppnadata'}], 'mentions': [{'start': 25, 'end': 39, 'username': 'Folkhalsomynd', 'id': '388858301'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/SSx9VAf3ww', 'expanded_url': 'https://www.dataportal.se/en/datasets?p=1&q=folkh%C3%A4lsomyndigheten&s=1&f=', 'display_url': 'dataportal.se/en/datasets?p=…', 'status': 200, 'unwound_url': 'https://www.dataportal.se/en/datasets?p=1&q=folkh%C3%A4lsomyndigheten&s=1&f='}]}",1252153375413669889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",TweetDeck,"Efterfrågan på data från @Folkhalsomynd kring COVID-19 har varit extraordinär under rådande kris. Vi vill belysa att ni kan ta del av 4 dataset om COVID-19 fall i Sverige på https://t.co/SSx9VAf3ww? 

#opendata #COVID19SWEDEN #COVID19 #oppnadata"
19,313308546,2020-04-08T08:47:39.000Z,['1247808310624931842'],"{'annotations': [{'start': 54, 'end': 59, 'probability': 0.9901, 'type': 'Place', 'normalized_text': 'Sweden'}], 'hashtags': [{'start': 259, 'end': 268, 'tag': 'opendata'}, {'start': 269, 'end': 279, 'tag': 'SmartCity'}], 'mentions': [{'start': 13, 'end': 24, 'username': 'Sodertalje', 'id': '29203025'}, {'start': 199, 'end': 214, 'username': 'Tony_McCarrick', 'id': '395392225'}], 'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/6ezXwLLQir', 'expanded_url': 'https://lnkd.in/e78HzUf', 'display_url': 'lnkd.in/e78HzUf', 'status': 200, 'unwound_url': 'https://www.dataportal.se/en/datasets/75_2041/vattentemperatur-badsjoar'}]}",1247808310624931842,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",TweetDeck,Our customer @Sodertalje is the first municipality in Sweden to publish real-time data about water temperatures in their lakes. These datasets are critical for  establishing smart cities. Great work @Tony_McCarrick + others involved!  https://t.co/6ezXwLLQir #opendata #SmartCity
20,313308546,2020-04-01T09:16:59.000Z,['1245278977742327808'],"{'annotations': [{'start': 72, 'end': 89, 'probability': 0.8484, 'type': 'Other', 'normalized_text': 'Entryscape Catalog'}], 'hashtags': [{'start': 242, 'end': 251, 'tag': 'opendata'}, {'start': 252, 'end': 263, 'tag': 'entryscape'}, {'start': 264, 'end': 276, 'tag': 'DataScience'}], 'mentions': [{'start': 93, 'end': 105, 'username': 'StatsSweden', 'id': '41311025'}], 'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/rxJRtgowd1', 'expanded_url': 'http://oppnadata.se', 'display_url': 'oppnadata.se', 'unwound_url': 'http://oppnadata.se'}, {'start': 190, 'end': 213, 'url': 'https://t.co/lielD8bwtS', 'expanded_url': 'http://dataportal.se', 'display_url': 'dataportal.se', 'images': [{'url': 'https://pbs.twimg.com/news_img/1531301788791750656/ES83v6_j?format=png&name=orig', 'width': 150, 'height': 150}, {'url': 'https://pbs.twimg.com/news_img/1531301788791750656/ES83v6_j?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Sveriges dataportal', 'description': 'Sveriges nationella dataportal för att hitta, utforska och använda data från offentlig och privat sektor', 'unwound_url': 'https://www.dataportal.se/'}, {'start': 217, 'end': 240, 'url': 'https://t.co/BjdHJ4YmVY', 'expanded_url': 'https://entryscape.com/sv/2020/03/valkommen-scb-idag-bli-sveriges-dataportal-tre-ganger-sa-stor/', 'display_url': 'entryscape.com/sv/2020/03/val…', 'status': 200, 'unwound_url': 'https://entryscape.com/sv/2020/03/valkommen-scb-idag-bli-sveriges-dataportal-tre-ganger-sa-stor/'}]}",1245278977742327808,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",TweetDeck,"We are more than happy to announce our new customer and publisher using Entryscape Catalog - @StatsSweden
This means 3980 new datasets on https://t.co/rxJRtgowd1 and the new national portal https://t.co/lielD8bwtS. 

https://t.co/BjdHJ4YmVY

#opendata #entryscape #DataScience"
21,849262502051540992,2019-12-17T15:52:07.000Z,['1206965303021846528'],"{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/Uo0UdV87vV', 'expanded_url': 'http://oppnadata.se', 'display_url': 'oppnadata.se', 'unwound_url': 'https://oppnadata.se/'}, {'start': 130, 'end': 153, 'url': 'https://t.co/dQSz84nJpT', 'expanded_url': 'http://dataportal.se', 'display_url': 'dataportal.se'}, {'start': 245, 'end': 268, 'url': 'https://t.co/sV2JZPAnSw', 'expanded_url': 'https://lnkd.in/dcdc-55', 'display_url': 'lnkd.in/dcdc-55'}]}",1206965303021846528,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",Twitter for iPhone,"Sverige dataportal får nytt namn och ny grafisk profil. Samtidigt blir det en ny webbadress, då https://t.co/Uo0UdV87vV byts till https://t.co/dQSz84nJpT. Betaversionen lanseras redan nu, men funktionaliteten kommer utvecklas löpande.

Läs mer:
https://t.co/sV2JZPAnSw"
